Survived,Sex,Age,SibSp,Parch,Fare,AgeBand,Embarked_filled,CabinKnown,Age_imputed,Age_cap,Fare_cap,Fare_log1p,FamilySize,IsAlone,Sex_bin,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Age_cap_z,Fare_cap_z,Fare_log1p_z,SibSp_z,Parch_z,FamilySize_z
0,male,47.0,0,0,52.0,45-59,S,1,47.0,47.0,52.0,3.970291913552122,1,1,0,False,False,False,True,False,True,False,False,1.422857232184852,1.3655599553464393,1.0408277503255374,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,14.5,1,0,14.4542,10-17,C,0,14.5,14.5,14.4542,2.737880811060884,2,0,1,False,True,False,False,True,False,False,False,-1.131129067650193,-0.46861521845428766,-0.23166125968823223,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,22.0,0,0,8.05,18-29,S,0,22.0,22.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,-0.5417476138421057,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,20.0,1,0,9.825,18-29,S,0,20.0,20.0,9.825,2.3818582738885534,2,0,1,False,True,False,True,True,False,False,False,-0.6989160015242623,-0.6947593867649463,-0.5992616204389827,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,female,17.0,0,0,14.4583,10-17,C,0,17.0,17.0,14.4583,2.738146075922933,1,1,1,False,True,False,False,True,False,False,False,-0.9346685830474972,-0.46841492659174694,-0.23138736843472296,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,21.0,0,0,7.925,18-29,S,0,21.0,21.0,7.925,2.188856327665703,1,1,0,False,True,False,True,False,True,False,False,-0.620331807683184,-0.7875775669667633,-0.798539974052802,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,70.5,0,0,7.75,60+,Q,0,70.5,57.75,7.75,2.169053700369523,1,1,0,False,True,True,False,False,True,False,False,2.267637315976444,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,29.0,1,0,21.0,18-29,S,0,29.0,29.0,21.0,3.091042453358316,2,0,0,True,False,False,True,False,True,False,False,0.008341743045442463,-0.14884193215689093,0.1329851701219792,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,24.0,0,1,247.5208,18-29,C,1,24.0,24.0,65.6344,5.515526544247129,2,0,0,False,False,False,False,False,True,False,False,-0.38457922615994905,2.0316232164746784,2.6363132839087284,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,female,2.0,4,2,31.275,0-9,S,0,2.0,2.0,31.275,3.4742929367327062,7,0,1,False,True,False,True,True,False,False,False,-2.1134314906636718,0.35310901603977735,0.5286989276421437,3.1548090514635256,2.0089333664952354,3.1598334123861687
0,male,21.0,2,0,73.5,18-29,S,0,21.0,21.0,65.6344,4.310799125385514,3,0,0,True,False,False,True,False,True,False,False,-0.620331807683184,2.0316232164746784,1.3924082286355355,1.340131927606843,-0.4736736092984604,0.6792945838081278
0,male,,0,0,8.05,,S,0,25.0,25.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,32.5,1,0,30.0708,30-44,C,0,32.5,32.5,30.0708,3.436268471383741,2,0,0,True,False,False,False,False,True,False,False,0.28338642148921656,0.2942818304613415,0.4894379098126231,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,32.5,0,0,13.0,30-44,S,1,32.5,32.5,13.0,2.6390573296152584,1,1,1,True,False,False,True,True,False,False,False,0.28338642148921656,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,54.0,0,1,77.2875,45-59,S,1,54.0,54.0,65.6344,4.360387947851531,2,0,0,False,False,False,True,False,True,False,False,1.9729465890724,2.0316232164746784,1.443609675522841,-0.47454519624983954,0.7676298785983874,0.059159876663617626
1,male,12.0,1,0,11.2417,10-17,C,0,12.0,12.0,11.2417,2.5048481563289,2,0,0,False,True,False,False,False,False,False,False,-1.3275895522528887,-0.6255512205060441,-0.47227211715402734,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,,0,0,7.75,,Q,0,25.0,25.0,7.75,2.169053700369523,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,24.0,0,0,7.1417,18-29,S,0,24.0,24.0,7.1417,2.0969990034181696,1,1,0,False,True,False,True,False,True,False,False,-0.38457922615994905,-0.8258430830468071,-0.8933844909173265,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,,1,1,22.3583,,C,1,21.5,21.5,22.3583,3.1509523813392697,3,0,1,False,True,False,False,True,False,False,False,-0.5810397107626448,-0.08248670364734986,0.19484336402527688,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,45.0,0,0,6.975,45-59,S,0,45.0,45.0,6.975,2.076311648670908,1,1,0,False,True,False,True,False,True,False,False,1.2656888445026953,-0.8339866570676719,-0.9147445967366699,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,33.0,0,0,7.8958,30-44,C,0,33.0,33.0,7.8958,2.1855792552411137,1,1,0,False,True,False,False,False,True,False,False,0.3226785184097557,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,20.0,0,0,7.05,18-29,S,0,20.0,20.0,7.05,2.0856720914304723,1,1,0,False,True,False,True,False,True,False,False,-0.6989160015242623,-0.8303227815333896,-0.9050797531497118,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,47.0,1,0,14.5,45-59,S,0,47.0,47.0,14.5,2.740840023925201,2,0,1,False,True,False,True,False,False,True,False,1.422857232184852,-0.466377811794686,-0.2286058134653583,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,29.0,1,0,26.0,18-29,S,0,29.0,29.0,26.0,3.295836866004329,2,0,1,True,False,False,True,False,False,True,False,0.008341743045442463,0.0954164367952591,0.3444394801955362,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,25.0,0,0,13.0,18-29,S,0,25.0,25.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,-0.30599503231887076,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,23.0,0,0,15.0458,18-29,C,0,23.0,23.0,15.0458,2.775447133088262,1,1,0,True,False,False,False,False,True,False,False,-0.4631634200010274,-0.4397145682398693,-0.19287328396337328,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,19.0,0,2,26.2833,18-29,S,1,19.0,19.0,26.2833,3.3062747934011893,3,0,1,False,False,False,True,True,False,False,False,-0.7775001953653405,0.10925611598008794,0.3552168481314282,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,male,37.0,1,0,53.1,30-44,S,1,37.0,37.0,53.1,3.9908341858524357,2,0,0,False,False,False,True,False,True,False,False,0.637015293774069,1.4192967965159125,1.0620380556287106,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,16.0,0,0,9.2167,10-17,S,0,16.0,16.0,9.2167,2.3240236363515288,1,1,0,False,True,False,True,False,True,False,False,-1.0132527768885755,-0.7244758599316649,-0.6589770356240848,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,24.0,0,0,79.2,18-29,C,1,24.0,24.0,65.6344,4.384523514872469,1,1,0,False,False,False,False,False,True,False,False,-0.38457922615994905,2.0316232164746784,1.4685301291949246,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,,0,2,15.2458,,C,0,21.5,21.5,15.2458,2.7878344138303452,3,0,1,False,True,False,False,False,False,True,False,-0.5810397107626448,-0.42994423348178334,-0.1800831698720664,-0.47454519624983954,2.0089333664952354,0.6792945838081278
1,female,22.0,0,0,7.75,18-29,S,0,22.0,22.0,7.75,2.169053700369523,1,1,1,False,True,False,True,True,False,False,False,-0.5417476138421057,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,24.0,1,0,15.85,18-29,S,0,24.0,24.0,15.85,2.8243506567983707,2,0,1,False,True,False,True,False,False,True,False,-0.38457922615994905,-0.4004280521776055,-0.1423794216910609,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,19.0,0,0,6.75,18-29,Q,0,19.0,19.0,6.75,2.0476928433652555,1,1,0,False,True,True,False,False,True,False,False,-0.7775001953653405,-0.8449782836705185,-0.9442940832331417,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,18.0,0,0,11.5,18-29,S,0,18.0,18.0,11.5,2.5257286443082556,1,1,0,True,False,False,True,False,True,False,False,-0.8560843892064189,-0.612932833165976,-0.4507125974257932,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,19.0,1,1,36.75,18-29,S,0,19.0,19.0,36.75,3.6309854756950335,3,0,0,True,False,False,True,False,True,False,False,-0.7775001953653405,0.6205719300423816,0.6904870950626278,0.4327933656785018,0.7676298785983874,0.6792945838081278
1,male,27.0,0,0,7.7958,18-29,S,0,27.0,27.0,7.7958,2.174274334826008,1,1,0,False,True,False,True,False,True,False,False,-0.14882664463671416,-0.7938892032204868,-0.8135961720983267,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,9.0,2,2,34.375,0-9,S,0,9.0,9.0,34.375,3.5660053559634015,5,0,1,False,True,False,True,True,False,False,False,-1.5633421337761237,0.5045492047901105,0.6233938271906204,1.340131927606843,2.0089333664952354,1.9195639980971482
0,male,36.5,0,2,26.0,30-44,S,1,36.5,36.5,26.0,3.295836866004329,3,0,0,True,False,False,True,False,True,False,False,0.5977231968535297,0.0954164367952591,0.3444394801955362,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,male,42.0,0,0,13.0,30-44,S,0,42.0,42.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,False,False,True,1.0299362629794604,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,51.0,0,0,12.525,45-59,S,0,51.0,51.0,12.525,2.6045398247325453,1,1,0,True,False,False,True,False,False,False,True,1.7371940075491652,-0.5628598675307852,-0.3693384839068557,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,22.0,1,0,66.6,18-29,S,1,22.0,22.0,65.6344,4.213607983048918,2,0,1,False,False,False,True,False,False,True,False,-0.5417476138421057,2.0316232164746784,1.2920564383571118,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,55.5,0,0,8.05,45-59,S,0,55.5,55.5,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,2.0908228798340174,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,40.5,0,2,14.5,30-44,S,0,40.5,40.5,14.5,2.740840023925201,3,0,0,False,True,False,True,False,True,False,False,0.912059972217843,-0.466377811794686,-0.2286058134653583,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,male,,0,0,7.3125,,S,0,25.0,25.0,7.3125,2.1177604059819726,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.8174992171634017,-0.8719479292525482,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,51.0,0,1,61.3792,45-59,C,0,51.0,51.0,61.3792,4.133231886474144,2,0,0,False,False,False,False,False,True,False,False,1.7371940075491652,1.8237495741616405,1.2090665177433995,-0.47454519624983954,0.7676298785983874,0.059159876663617626
1,female,16.0,0,0,7.7333,10-17,Q,0,16.0,16.0,7.7333,2.167143305297764,1,1,1,False,True,True,False,True,False,False,False,-1.0132527768885755,-0.7969424328323887,-0.8209591021193487,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,30.0,0,0,8.05,30-44,S,0,30.0,30.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,0.08692593688652077,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,8.6625,,S,0,25.0,25.0,8.6625,2.2682524139135403,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7515494575463212,-0.7165619336211217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,8,2,69.55,,S,0,25.0,25.0,65.6344,4.256321678298823,11,0,0,False,True,False,True,False,False,False,False,-0.30599503231887076,2.0316232164746784,1.3361591794576348,6.784163299176891,2.0089333664952354,5.64037224096421
0,male,44.0,0,1,16.1,30-44,S,0,44.0,44.0,16.1,2.8390784635086144,2,0,0,False,True,False,True,False,True,False,False,1.187104650661617,-0.3882151337299979,-0.12717266791993012,-0.47454519624983954,0.7676298785983874,0.059159876663617626
1,female,40.0,0,0,15.75,30-44,S,0,40.0,40.0,15.75,2.8183982582710754,1,1,1,True,False,False,True,False,False,True,False,0.8727678752973038,-0.4053132195566485,-0.1485253917280838,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,26.0,0,0,7.775,18-29,S,0,26.0,26.0,7.775,2.1719067693519296,1,1,0,False,True,False,True,False,True,False,False,-0.22741083847779245,-0.7949053180353277,-0.8160407306065733,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,17.0,0,0,8.6625,10-17,S,0,17.0,17.0,8.6625,2.2682524139135403,1,1,0,False,True,False,True,False,True,False,False,-0.9346685830474972,-0.7515494575463212,-0.7165619336211217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,1.0,4,1,39.6875,0-9,S,0,1.0,1.0,39.6875,3.705920919968788,6,0,0,False,True,False,True,False,False,False,False,-2.1920156845047503,0.7640737218017698,0.7678594338107121,3.1548090514635256,0.7676298785983874,2.5396987052416584
1,male,9.0,0,2,20.525,0-9,S,0,9.0,9.0,20.525,3.0692150503137943,3,0,0,False,True,False,True,False,False,False,False,-1.5633421337761237,-0.17204647720734526,0.11044794172866994,-0.47454519624983954,2.0089333664952354,0.6792945838081278
1,female,,0,1,55.0,,S,1,35.0,35.0,55.0,4.02535169073515,2,0,1,False,False,False,True,False,False,True,False,0.4798469060919123,1.5121149767177293,1.0976780669265336,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,female,45.0,1,4,27.9,45-59,S,0,45.0,45.0,27.9,3.3638415951183864,6,0,1,False,True,False,True,False,False,True,False,1.2656888445026953,0.18823461699707605,0.4146557174979072,0.4327933656785018,4.491540342288931,2.5396987052416584
0,male,,0,0,25.925,,S,0,40.0,40.0,25.925,3.2930552230424524,1,1,0,False,False,False,True,False,True,False,False,0.8727678752973038,0.09175256126097689,0.34156737843370105,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,28.0,0,0,56.4958,18-29,S,0,28.0,28.0,56.4958,4.05171190165724,1,1,0,False,True,False,True,False,True,False,False,-0.07024245079563585,1.5851873103734548,1.1248955097361604,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,61.0,0,0,33.5,60+,S,1,61.0,57.75,33.5,3.5409593240373143,1,1,0,False,False,False,True,False,True,False,False,2.267637315976444,0.4618039902234842,0.5975333003696796,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,4.0,4,1,29.125,0-9,Q,0,4.0,4.0,29.125,3.405355391810819,6,0,0,False,True,True,False,False,False,False,False,-1.9562631029815152,0.24807791739035287,0.457519539438721,3.1548090514635256,0.7676298785983874,2.5396987052416584
1,female,1.0,1,1,11.1333,0-9,S,0,1.0,1.0,11.1333,2.495953738718064,3,0,1,False,True,False,True,True,False,False,False,-2.1920156845047503,-0.6308467419449267,-0.48145578049281335,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,21.0,0,0,7.925,18-29,S,0,21.0,21.0,7.925,2.188856327665703,1,1,0,False,True,False,True,False,True,False,False,-0.620331807683184,-0.7875775669667633,-0.798539974052802,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,56.0,0,0,30.6958,45-59,C,1,56.0,56.0,30.6958,3.4561841799918147,1,1,0,False,False,False,False,False,True,False,False,2.1301149767545566,0.32481412658036024,0.5100012756239033,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,18.0,1,1,7.8542,18-29,S,0,18.0,18.0,7.8542,2.180891922715322,3,0,0,False,True,False,True,False,True,False,False,-0.8560843892064189,-0.7910362654711258,-0.806763380796033,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,,3,1,25.4667,,S,0,25.0,25.0,25.4667,3.275887339030031,5,0,0,False,True,False,True,False,False,False,False,-0.30599503231887076,0.06936383916282275,0.32384119624754826,2.2474704895351842,0.7676298785983874,1.9195639980971482
0,female,50.0,0,0,28.7125,45-59,C,1,50.0,50.0,28.7125,3.391567832686312,1,1,1,False,False,False,False,True,False,False,False,1.658609813708087,0.22792660195180042,0.4432836100273541,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,30.0,0,0,13.0,30-44,S,0,30.0,30.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,0.08692593688652077,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,36.0,0,0,0.0,30-44,S,0,36.0,36.0,0.0,0.0,1,1,0,False,True,False,True,False,True,False,False,0.5584310999329906,-1.1747270817559212,-3.0585777291682934,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,,8,2,69.55,,S,0,21.5,21.5,65.6344,4.256321678298823,11,0,1,False,True,False,True,True,False,False,False,-0.5810397107626448,2.0316232164746784,1.3361591794576348,6.784163299176891,2.0089333664952354,5.64037224096421
0,male,,0,0,15.05,,C,0,30.0,30.0,15.05,2.775708849576025,1,1,0,True,False,False,False,False,True,False,False,0.08692593688652077,-0.4395093912099495,-0.19260305647698941,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,9.0,4,2,31.3875,0-9,S,0,9.0,9.0,31.3875,3.4777725458882283,7,0,0,False,True,False,True,False,False,False,False,-1.5633421337761237,0.35860482934120075,0.5322916934007406,3.1548090514635256,2.0089333664952354,3.1598334123861687
1,male,1.0,2,1,39.0,0-9,S,1,1.0,1.0,39.0,3.6888794541139363,4,0,0,True,False,False,True,False,False,False,False,-2.1920156845047503,0.7304881960708492,0.750263780890198,1.340131927606843,0.7676298785983874,1.299429290952638
1,female,4.0,0,2,22.025,0-9,S,0,4.0,4.0,22.025,3.1365805821413706,3,0,1,False,True,False,True,True,False,False,False,-1.9562631029815152,-0.09876896652170025,0.1800041951014629,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,male,,0,0,50.0,,S,1,40.0,40.0,50.0,3.9318256327243257,1,1,0,False,False,False,True,False,True,False,False,0.8727678752973038,1.2678566077655793,1.0011105492142125,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,,1,0,15.5,,Q,0,21.5,21.5,15.5,2.803360380906535,2,0,1,False,True,True,False,False,False,True,False,-0.5810397107626448,-0.417526138004256,-0.16405229962564447,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,male,45.0,0,0,26.55,45-59,S,0,45.0,45.0,26.55,3.3160025355989236,1,1,0,False,False,False,True,False,True,False,False,1.2656888445026953,0.12228485737999564,0.36526093570402607,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,40.0,1,1,15.5,30-44,Q,0,40.0,40.0,15.5,2.803360380906535,3,0,0,False,True,True,False,False,True,False,False,0.8727678752973038,-0.417526138004256,-0.16405229962564447,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,36.0,0,0,7.8958,30-44,S,0,36.0,36.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,0.5584310999329906,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
